t_start,t_end,Mean(R),Std(R),Quantile.0.025(R),Quantile.0.05(R),Quantile.0.25(R),Median(R),Quantile.0.75(R),Quantile.0.95(R),Quantile.0.975(R),date_start,date_end
180,186,1.0987420309018197,0.03581796654454341,1.029652492460365,1.040497964589197,1.0743757215302665,1.098352844642157,1.1226840884086502,1.1583136526913809,1.170043253083174,2020-08-29,2020-09-04
181,187,1.1201014025436455,0.03583521869124246,1.050957773293291,1.0618166583777142,1.095727130819902,1.1197192689925781,1.1440591101736717,1.1796896443869873,1.1914166371861181,2020-08-30,2020-09-05
182,188,1.1749726258253634,0.03627772167636216,1.1049363659314926,1.1159446226255132,1.1503044250430845,1.174599284158023,1.199233845878269,1.2352741361995332,1.2471305300923334,2020-08-31,2020-09-06
183,189,1.1751737239846585,0.03567690757537582,1.1062797257242158,1.117112617383308,1.15091727509266,1.1748127072356187,1.1990366272790376,1.2344662959827282,1.2461193267876707,2020-09-01,2020-09-07
184,190,1.1947771808502436,0.03533977695764324,1.1265078027264266,1.1372487265568993,1.1707547506740772,1.1944287657970512,1.2184198021612203,1.25349411456651,1.2650265511228678,2020-09-02,2020-09-08
185,191,1.2180134941123144,0.03501542602013638,1.1503428646823155,1.1609961754634561,1.1942166183245977,1.217677969642784,1.2414446127014445,1.27617532079553,1.28759086154454,2020-09-03,2020-09-09
186,192,1.202192900646614,0.034057686055078085,1.1363595621787468,1.1467268579222256,1.1790494040683765,1.201871302008818,1.224985820459707,1.2587559488433582,1.2698538391407979,2020-09-04,2020-09-10
187,193,1.256092723516745,0.03412338075929859,1.1900944256983714,1.2004966931378527,1.2329115258330419,1.2557837351342003,1.2789370904430066,1.3127427441590849,1.3238469604803986,2020-09-05,2020-09-11
188,194,1.3304646229568393,0.03428394938187423,1.264109946436219,1.2745792429885692,1.307182740211978,1.330170153665536,1.353425501763237,1.3873544667310713,1.3984927301589418,2020-09-06,2020-09-12
189,195,1.2651902097216245,0.0323875842550265,1.202500597569766,1.2123928710912955,1.243197091532645,1.2649138573697785,1.2868820733682973,1.318930213447374,1.3294502965173045,2020-09-07,2020-09-13
190,196,1.2833306345166682,0.031747719561594674,1.2218534419633336,1.231560587027124,1.261776816758554,1.2830688466581686,1.3045990743446843,1.3359936659793608,1.3462955343982834,2020-09-08,2020-09-14
191,197,1.3185123622155115,0.031339897581262564,1.2577958627384005,1.2673897782352628,1.297240756845943,1.3182640631176639,1.3395132936062806,1.3704819184812007,1.3806399149372244,2020-09-09,2020-09-15
