t_start,t_end,Mean(R),Std(R),Quantile.0.025(R),Quantile.0.05(R),Quantile.0.25(R),Median(R),Quantile.0.75(R),Quantile.0.95(R),Quantile.0.975(R),date_start,date_end
64,70,1.036361598449154,0.04968973535251014,0.9412473029855826,0.9560059503421307,1.0024276123203264,1.0355675599064111,1.069430028599125,1.1194258133471433,1.1359882183189929,2020-05-14,2020-05-20
65,71,1.0686886970213036,0.050266887954680796,0.972425572183339,0.9873728511785299,1.0343683391377052,1.0679006819225756,1.1021500631340866,1.1526925617128985,1.169429921427431,2020-05-15,2020-05-21
66,72,1.2138352095464406,0.053281452052492566,1.1116380201395648,1.1275446618386722,1.1774851434798304,1.2130556999017974,1.24933554964906,1.3027847589860027,1.320462180096946,2020-05-16,2020-05-22
67,73,1.2835557640595672,0.053715136935415485,1.1804210462671765,1.1964985298085706,1.2469286330703975,1.2828065390335996,1.3193661782815163,1.3731686932159854,1.390948171653291,2020-05-17,2020-05-23
68,74,1.21805104727099,0.05084046842372203,1.1204304305852542,1.1356495923360415,1.1833850413870988,1.217343773625955,1.2519460666690903,1.302865095889875,1.3196909532619738,2020-05-18,2020-05-24
69,75,1.305096472288502,0.051428005547825416,1.2062323975628986,1.2216726230371668,1.2700504513629955,1.3044210187105998,1.3394061899262064,1.3908243709638386,1.407799018682703,2020-05-19,2020-05-25
70,76,1.2506267709431385,0.04894080745454347,1.1565312243063561,1.1712297403381846,1.2172779644560137,1.2499884283121825,1.2832797279582466,1.3322012610448528,1.3483498959177578,2020-05-20,2020-05-26
71,77,1.2825578326305718,0.04830392248792215,1.189618577208909,1.204152572909813,1.2496552411841229,1.28195147330645,1.3147994374517236,1.3630314519293965,1.3789429163371587,2020-05-21,2020-05-27
72,78,1.185638173576015,0.045234917768281147,1.098625127377716,1.1122273495916806,1.154822237334037,1.1850629499717353,1.2158270645000504,1.2610111500886847,1.275920107964487,2020-05-22,2020-05-28
73,79,1.0851160308462742,0.042463871688462766,1.003473299010448,1.0162265806020134,1.0561806798930242,1.0845621679048143,1.113447622600789,1.155894770734216,1.169906259200641,2020-05-23,2020-05-29
74,80,1.0250065885201982,0.04096750263782131,0.9462736901666999,0.9585646826408911,0.9970849989820113,1.0244608433118045,1.0523332688292055,1.0933100941682192,1.1068408492848614,2020-05-24,2020-05-30
75,81,1.01740370756074,0.04079417208546841,0.9390089503620344,0.9512459697789892,0.9895993530343874,1.0168585271103376,1.0446137686369472,1.0854211187557832,1.098896617359503,2020-05-25,2020-05-31
76,82,0.8283156257906088,0.03682312106433607,0.7577064008863323,0.7686918102649444,0.8031903607906026,0.8277700272733974,0.8528461467911423,0.8898005443632556,0.902025364621264,2020-05-26,2020-06-01
77,83,0.8912519128904243,0.03886043009353897,0.8167042009830402,0.8283098769492364,0.8647422089384864,0.8906871781410076,0.9171460117970628,0.9561203271480493,0.9690088886899654,2020-05-27,2020-06-02
78,84,0.8759928651163486,0.039136474957835024,0.8009560598640036,0.8126283516989682,0.8492876673795168,0.875410104520573,0.9020628096496001,0.9413452461639573,0.954341367220485,2020-05-28,2020-06-03
79,85,0.8699237583245395,0.0395012030430783,0.794215438479427,0.8059856461662906,0.8429647601057454,0.8693259456870817,0.8962310964878953,0.9359010831639877,0.9490293095428306,2020-05-29,2020-06-04
80,86,0.8281074537020686,0.03908080700728412,0.753272029856068,0.7648907284910496,0.8014234926191817,0.8274927558024734,0.854121351160956,0.8934209911059677,0.9064360566609462,2020-05-30,2020-06-05
81,87,0.8079986580570325,0.03928623912926642,0.7328239157791282,0.7444825816580081,0.7811648974063912,0.8073620265633074,0.8341384481801971,0.8736863664521193,0.8867912164735116,2020-05-31,2020-06-06
82,88,0.7538886051420434,0.038724656499581706,0.6798909075518231,0.691342958414399,0.7274204265787204,0.7532256582503148,0.7796341323380271,0.8186956522972284,0.8316536495425508,2020-06-01,2020-06-07
83,89,0.7803540814449751,0.04040520274239076,0.7031611153492671,0.715103905918388,0.7527344464706405,0.779656824980586,0.8072136663487841,0.847982692459542,0.8615093641872945,2020-06-02,2020-06-08
84,90,0.7325258388473257,0.04008203057962711,0.6560639663415483,0.6678669663812145,0.7051072607729716,0.7317949049851835,0.7591476624273144,0.799678028980305,0.8131413909129724,2020-06-03,2020-06-09
85,91,0.7006351152966966,0.040250435693962944,0.6239581463302228,0.6357694558543708,0.6730828943831065,0.6998644905185286,0.7273473227155424,0.768129487851582,0.781691298486385,2020-06-04,2020-06-10
86,92,0.6862740606614204,0.04108615331274522,0.6081011563992635,0.6201203800454009,0.6581331562948308,0.6854543138202117,0.713521412413614,0.7552240210049164,0.7691053073637676,2020-06-05,2020-06-11
87,93,0.6717188788452104,0.04198242992782565,0.5919475441926901,0.6041875066263409,0.642945697158953,0.6708444476387748,0.6995389073146894,0.7422330723670016,0.7564592882979262,2020-06-06,2020-06-12
88,94,0.6507366512409268,0.04272295420276373,0.5696886832651757,0.5820940209040394,0.621433608848284,0.6498019239804088,0.6790208258595848,0.7225677888154648,0.7370963073638641,2020-06-07,2020-06-13
89,95,0.6591736587719739,0.044542828008857095,0.5747561858924805,0.5876578852559715,0.6286082645970983,0.6581706222493554,0.6886457335968228,0.7341109581089736,0.7492909760259373,2020-06-08,2020-06-14
