t_start,t_end,Mean(R),Std(R),Quantile.0.025(R),Quantile.0.05(R),Quantile.0.25(R),Median(R),Quantile.0.75(R),Quantile.0.95(R),Quantile.0.975(R),date_start,date_end
113,119,0.9354594793696114,0.16801348232598864,0.6355993307294274,0.6772881066584475,0.8173338400904879,0.9254202304633624,1.0426494699430715,1.2278813241802902,1.2923482969438453,2020-07-14,2020-07-20
114,120,0.9304844633932146,0.16988244333618455,0.62779396008105,0.6697620724518184,0.8109763977122861,0.9201664185141839,1.0387534816002744,1.2264086780144652,1.2917865384998155,2020-07-15,2020-07-21
115,121,0.9147901153675175,0.16987225983419543,0.6126492973419707,0.6544212038210516,0.7952177245729916,0.9042970439729576,1.0229331253521101,1.2109581966689316,1.2765358524003954,2020-07-16,2020-07-22
116,122,0.838621096623982,0.16446712831524093,0.5478151430382476,0.58763298245241,0.7226253425293562,0.8278943942620549,0.9429341125251515,1.1262062093043304,1.1903559342698489,2020-07-17,2020-07-23
117,123,0.6360303475868347,0.1459153689555822,0.382931817573779,0.41649785142764517,0.5325007643023547,0.6249073941218131,0.7274497841026725,0.8935145236274492,0.9522967816327773,2020-07-18,2020-07-24
118,124,0.6529526736365809,0.15390242110743765,0.38698113637547693,0.4220361241858596,0.5436382213689437,0.6409015765963914,0.7491473942610124,0.9249883587930398,0.9873604561786682,2020-07-19,2020-07-25
119,125,0.711991198271448,0.16781793481429216,0.42197110774030583,0.4601956893742221,0.5927927770061711,0.698850467911401,0.8168836310159626,1.0086237434273062,1.0766353867658154,2020-07-20,2020-07-26
120,126,0.6345817183010165,0.1638482951191682,0.3551705705294773,0.39117015272953987,0.5177680777293885,0.6205369762658628,0.7361093468076463,0.9259175892107151,0.9937389422489515,2020-07-21,2020-07-27
121,127,0.5489333893277071,0.15846342004776265,0.2836418925176585,0.3167442869589662,0.43542431477161764,0.5337628444589494,0.6459379250844068,0.8328927090817559,0.9003440091654422,2020-07-22,2020-07-28
122,128,0.5567039172593566,0.1678525466245767,0.2779045897036432,0.31221004760071835,0.43624380248589945,0.5399280194168078,0.6589164019879109,0.8584485358125812,0.9307257498532339,2020-07-23,2020-07-29
