t_start,t_end,Mean(R),Std(R),Quantile.0.025(R),Quantile.0.05(R),Quantile.0.25(R),Median(R),Quantile.0.75(R),Quantile.0.95(R),Quantile.0.975(R),date_start,date_end
163,169,1.2552873522308206,0.07072742977631814,1.1204763025305464,1.1412602926596882,1.2068861207563113,1.2539592560107289,1.3022408985337546,1.3738447380643646,1.3976455601432232,2020-09-02,2020-09-08
164,170,1.2219631234322217,0.06809734252593039,1.0921246917736274,1.1121515519060463,1.1753687883072645,1.2206983843178865,1.2671788332572522,1.3360888995215539,1.3589886808393536,2020-09-03,2020-09-09
165,171,1.2566405888887124,0.06755741659166091,1.1277032999508787,1.1476213009087004,1.2104380345756016,1.2554301600472024,1.30152371194087,1.3697888167704713,1.3924563936708274,2020-09-04,2020-09-10
166,172,1.3020873686903915,0.06715002882762383,1.1737857862446772,1.1936389171532562,1.2561882191877918,1.300933218021355,1.3467284262486463,1.414472782801875,1.4369476736166231,2020-09-05,2020-09-11
167,173,1.3437539221523018,0.0662824928957575,1.2169664922124377,1.2366190604988538,1.29847293453499,1.3426642546718541,1.3878471019248708,1.4546057812155357,1.4767336520167116,2020-09-06,2020-09-12
168,174,1.300919947458433,0.0631038865158129,1.180162856410337,1.1988924145029012,1.257819196499633,1.2998997604782605,1.3429086266930144,1.4064274693589807,1.4274745045093509,2020-09-07,2020-09-13
169,175,1.3760568103083233,0.06300531316312849,1.2553233189423276,1.2740880791495959,1.3330525265207178,1.3750953248244406,1.4180130045567625,1.4813052876960564,1.5022541995847816,2020-09-08,2020-09-14
170,176,1.3510120117933324,0.06029861705829713,1.2353982098117198,1.2533830330650402,1.3098670552016125,1.3501150314388999,1.391179191745089,1.451700700096469,1.4717231508065693,2020-09-09,2020-09-15
171,177,1.3289853573901533,0.057781972060441444,1.2181327197355352,1.235392010477557,1.2895690294837456,1.3281480313788216,1.367488934223622,1.425434924118228,1.444596336024597,2020-09-10,2020-09-16
172,178,1.3192071295496857,0.055796516498858355,1.2121000625091873,1.228791140650545,1.2811564829966933,1.3184205659302262,1.356400357965807,1.4123061802227284,1.4307840717157685,2020-09-11,2020-09-17
173,179,1.3731864996460825,0.05523766190357116,1.2670423512025808,1.2836092869653526,1.3355365707647857,1.3724459091667476,1.4100291215841814,1.4652899520294878,1.4835392766551574,2020-09-12,2020-09-18
174,180,1.3888785972244242,0.053657061376526254,1.2856896497270995,1.3018147062151706,1.3523206967564494,1.3881876739962589,1.424683330064962,1.4782993056674225,1.495993930406334,2020-09-13,2020-09-19
175,181,1.3853078101081542,0.05162737388605339,1.2859545204837484,1.3014961667458838,1.3501449348698933,1.3846665167122356,1.419771616928349,1.4713069767451896,1.4883054532717799,2020-09-14,2020-09-20
176,182,1.3995701378528114,0.050016556272555315,1.303243299821783,1.3183288752750912,1.3655175941075486,1.3989743676673112,1.4329732359260143,1.4828436377803802,1.499282634098865,2020-09-15,2020-09-21
177,183,1.4303062638734525,0.04868819144973612,1.3364585091334429,1.351174561755075,1.3971724022132246,1.4297538467208528,1.462837937070915,1.5113223202408106,1.5272933137944218,2020-09-16,2020-09-22
178,184,1.3568306533083543,0.04553225544339513,1.2690449847697516,1.2828154338241287,1.3258483154282885,1.3563213664952325,1.3872578185657747,1.4325831045263684,1.4475105156468502,2020-09-17,2020-09-23
