t_start,t_end,Mean(R),Std(R),Quantile.0.025(R),Quantile.0.05(R),Quantile.0.25(R),Median(R),Quantile.0.75(R),Quantile.0.95(R),Quantile.0.975(R),date_start,date_end,Region
110,116,0.6771919644005534,0.08464899555006918,0.5215203299766237,0.5442263991099916,0.6183394282788806,0.6736682073532034,0.7322045802812067,0.8221783452385532,0.8528848409730169,2020-07-03,2020-07-09,York
111,117,0.795308577007072,0.09505755644878783,0.6199820525699187,0.6456731818409085,0.7292980573220105,0.791524616130566,0.8571954947600433,0.9578523479457501,0.9921351349747916,2020-07-04,2020-07-10,York
112,118,0.8111953872143212,0.09837189013230777,0.629924959205065,0.656448164245997,0.742857306011158,0.8072224231806147,0.8752039420755346,0.9794957694266181,1.015039621844997,2020-07-05,2020-07-11,York
113,119,0.8901923363437627,0.10491017293149507,0.6965206783471706,0.7249397595420525,0.8173665360241894,0.8860744847318275,0.9585306322217759,1.0694922747365296,1.1072612755598936,2020-07-06,2020-07-12,York
114,120,0.960387851674908,0.11016404189618563,0.7566763940771654,0.7866472800777882,0.8839677718131758,0.9561789244385832,1.032221095984244,1.1484864197204545,1.1880142977415336,2020-07-07,2020-07-13,York
115,121,0.9400296690741183,0.1092762293790001,0.7381254759118414,0.7677923337988926,0.8641997611717256,0.9357987088294747,1.0112487691399261,1.1267001890337567,1.1659739323468432,2020-07-08,2020-07-14,York
116,122,0.9609277635939187,0.11095838059654682,0.7558306434988248,0.7859862222274001,0.8839437314701244,0.9566603644301246,1.0332612576091098,1.150426781083696,1.1902720534273696,2020-07-09,2020-07-15,York
117,123,0.9039590687457764,0.10804377406322278,0.7046804411304811,0.7338813449837093,0.8289305708431285,0.8996581648589239,0.974300621894932,1.0887086364684035,1.1276749410358777,2020-07-10,2020-07-16,York
118,124,0.8416780471589297,0.10520975589486621,0.6481946567055966,0.6764159010963888,0.7685305642039482,0.8372983895342244,0.9100529150511081,1.0218807966058912,1.060045725789236,2020-07-11,2020-07-17,York
119,125,0.8434694536737342,0.10712072773734554,0.6466831935985263,0.6753376374193371,0.7689612178944947,0.8389390315426722,0.9130408420782323,1.0270562261748903,1.0659964479046968,2020-07-12,2020-07-18,York
120,126,0.7608992207552083,0.10354526869619977,0.5716109130315756,0.5989608576256265,0.6887381673812879,0.756207501246714,0.8279479506583536,0.9388429836040375,0.9768438981342354,2020-07-13,2020-07-19,York
121,127,0.8143594898050383,0.10980821120443855,0.6134870160960714,0.6425416879018664,0.7378539095939041,0.8094293308231284,0.8854928882561502,1.0029960779675877,1.0432431665476276,2020-07-14,2020-07-20,York
122,128,0.8959123231197049,0.1176390513039156,0.6803037885361995,0.7115842550463383,0.8140124407742357,0.8907686955973495,0.9722072905153565,1.0977873203838329,1.1407452563737484,2020-07-15,2020-07-21,York
123,129,0.9623454396625153,0.12321570751203945,0.7361180082599171,0.7690304845628391,0.8766231644933643,0.957091860683351,1.042342872110133,1.1735823327458792,1.2184223019079456,2020-07-16,2020-07-22,York
124,130,0.9360550631104162,0.12186398928443143,0.7125684839884482,0.7450227830625304,0.8512340577963984,0.9307719610278388,1.0151191305369787,1.1451100474531477,1.1895586018252753,2020-07-17,2020-07-23,York
125,131,0.8173309605549027,0.11444922661245133,0.6085565849673976,0.6386197782227413,0.7375045705347901,0.811995179796874,0.891343378136327,1.0142448051252222,1.0564205662030763,2020-07-18,2020-07-24,York
126,132,0.7980005279786115,0.11518145491047871,0.5883825942301578,0.6184548570340532,0.7175910330608436,0.7924657513436779,0.8723793971411024,0.9964278421827986,1.0390637916358056,2020-07-19,2020-07-25,York
127,133,0.8703628831295515,0.12308789935079609,0.6460001078850708,0.6782691398176836,0.7844860900417331,0.8645673911499838,0.9499248524609276,1.0822276031673064,1.1276525712438106,2020-07-20,2020-07-26,York
128,134,0.7530077267010177,0.11619161477730638,0.5427017357873127,0.5726109335640361,0.6717263133017817,0.7470399804487523,0.827787218684245,0.9537635331415527,0.997217626924686,2020-07-21,2020-07-27,York
129,135,0.8279182205970668,0.12481336794632557,0.6015666465184424,0.6338582774667729,0.7406688732070396,0.8216546303755934,0.9083431447713192,1.0433463314173343,1.0898549460290377,2020-07-22,2020-07-28,York
130,136,0.705392090730685,0.11756534845511415,0.4940479482831792,0.5237764836711046,0.6229446581642171,0.6988715430618019,0.7807359945352044,0.9092530539255425,0.9537788169551917,2020-07-23,2020-07-29,York
131,137,0.7268831111666053,0.12286567081855156,0.5063007199770645,0.5372629628249171,0.6406782005308802,0.7199722583953914,0.8055594354011667,0.9400802685975908,0.9867249679611407,2020-07-24,2020-07-31,York
132,138,0.8391648371356799,0.13613051244311486,0.5938429833130672,0.6284882731152716,0.743782568211979,0.8318153318986271,0.9265402245991501,1.0749146210937048,1.1262392885624721,2020-07-25,2020-08-01,York
133,139,0.845551610932395,0.1390078285516992,0.5953463663320043,0.6306127465874378,0.7481108246552773,0.8379463498435732,0.9347070251110197,1.0864363150269385,1.1389620074841722,2020-07-26,2020-08-02,York
134,140,0.9634620932924057,0.15046749954654615,0.6913970324008669,0.7300256925665537,0.8581630263489783,0.9556404906117743,1.060239561492403,1.2235820332703606,1.2799628444567108,2020-07-27,2020-08-03,York
135,141,1.018410168030277,0.15530609463680492,0.7370284883066586,0.7771094615820991,0.909806422339269,1.0105264879192069,1.1184244486788406,1.286606034177738,1.3445808635670637,2020-07-28,2020-08-04,York
136,142,0.9174165599831009,0.14690422002030792,0.6523728572491074,0.6898730775357335,0.8145288225915114,0.9095874189847767,1.0117747412164828,1.1716694715632188,1.226938062092632,2020-07-29,2020-08-05,York
137,143,0.9302839384706759,0.1489646495818346,0.6615228212190184,0.6995490070798916,0.8259531320126503,0.9223449885536422,1.0259655560625116,1.1881029165331005,1.2441466858676908,2020-07-31,2020-08-06,York
138,144,0.9716873678705702,0.15363726280424592,0.6941877015586932,0.7335204584664757,0.8641277534531805,0.9636020790031019,1.0704382273359665,1.2374374737189084,1.2951204039873885,2020-08-01,2020-08-07,York
139,145,0.9795368679524163,0.1548783777418615,0.6997954994990359,0.7394459948984111,0.8711083637767674,0.9713862643780521,1.0790854581541447,1.2474337604592851,1.305582665876599,2020-08-02,2020-08-08,York
140,146,1.0092853203159078,0.1576238852926821,0.724280571254808,0.7647464493834117,0.8989781237496296,1.0010917143381903,1.1106656223242741,1.2817768264882496,1.3408391658102141,2020-08-03,2020-08-09,York
141,147,0.8373097620826133,0.14359743952317888,0.5798613509495937,0.6159180824333201,0.7365099683323866,0.8291153043453288,0.9291828082189151,1.0866577084681017,1.1413090904606085,2020-08-04,2020-08-10,York
142,148,0.7381125806787713,0.1370640652818809,0.4943255795133341,0.5280298895765881,0.6416337442061881,0.7296460834176224,0.8253694441288418,0.9770803866615043,1.0299927344161237,2020-08-05,2020-08-11,York
143,149,0.7851317725540994,0.14579531001798163,0.5258150702501618,0.5616664097278615,0.6825070485262044,0.776125943123774,0.8779470661304053,1.0393222876677288,1.0956052538033016,2020-08-06,2020-08-12,York
144,150,0.7990149272465944,0.15099962795163255,0.5309396164766048,0.5678895526892865,0.692660405031653,0.7895232394451356,0.8950311136427622,1.0625232608986854,1.1210060274788136,2020-08-07,2020-08-13,York
145,151,0.8049875678428227,0.15491992966278528,0.5304918795771438,0.5682052161755919,0.6958003334256834,0.7950715576265271,0.9033746393575491,1.0756007776727663,1.135808361894682,2020-08-08,2020-08-15,York
146,152,0.8397416751103269,0.16160836072489818,0.5533950552581922,0.5927366074936473,0.7258404488145995,0.8293975563163469,0.942376457985766,1.1220381964572874,1.1848451510595097,2020-08-09,2020-08-16,York
147,153,0.7087455114968841,0.15110505076495923,0.4441670387013911,0.47981228817902766,0.6018398029657711,0.6980363503827427,0.8039895588848504,0.97421720219507,1.0341476738255093,2020-08-10,2020-08-17,York
148,154,0.8209136242319418,0.16756829185559213,0.5259748488196516,0.5660554728697713,0.702555439848335,0.8095406278864068,0.9268861334583,1.1145744186377466,1.1804496053011437,2020-08-11,2020-08-19,York
149,155,1.1089224803133884,0.19916835700096644,0.7534590240006743,0.8028781830599114,0.9688927090759604,1.097021645436924,1.2359887967417507,1.4555683421563792,1.5319894773437979,2020-08-12,2020-08-20,York
150,156,1.157834022159494,0.20155303256328222,0.7969996654984267,0.8474183337330731,1.0162800192228345,1.1461599635967437,1.2866709977028299,1.508077190109834,1.5849853803020217,2020-08-13,2020-08-21,York
151,157,1.3518966786151925,0.21375363328203276,0.9658148074203612,1.0205379881291303,1.2022503105630264,1.3406477157007846,1.4892875342915701,1.7216315309116967,1.8018850820241747,2020-08-15,2020-08-22,York
152,158,1.3274665451199954,0.20483253487461972,0.9567211234238123,1.0094476201543592,1.1841767046554565,1.3169460906561956,1.4592942413691434,1.6813760832809608,1.757980683340423,2020-08-16,2020-08-23,York
153,159,1.4776614252502878,0.20897288281845144,1.0967487913741927,1.1515336456473202,1.3318638195277315,1.4678221098284698,1.6127380183320055,1.8373554451119356,1.9144758329075686,2020-08-17,2020-08-24,York
154,160,1.4348023661852902,0.19708526217412486,1.074765430369993,1.1267294765783977,1.2974158877570117,1.4257886111788456,1.5623671050692527,1.773624965489424,1.846051423293188,2020-08-19,2020-08-25,York
155,161,1.5918333430910152,0.1989791678863769,1.2259056427101631,1.2792793976232466,1.4534923197936178,1.5835502649450883,1.721148102942012,1.9326438775401622,2.0048237413441714,2020-08-20,2020-08-26,York
156,162,1.4525924544708522,0.18017191955657902,1.1210801894350688,1.1694735948852915,1.3273533989867121,1.445150091878389,1.5697213474159988,1.7610998852156912,1.8263907795046326,2020-08-21,2020-08-27,York
157,163,1.3296541956563743,0.16492330525366583,1.0261990367371094,1.0704967297348529,1.2150145835119002,1.3228417076689782,1.4368700382402693,1.6120515042879084,1.6718165893000516,2020-08-22,2020-08-28,York
158,164,1.2151182820474782,0.1530905137059842,0.9337302515145005,0.9747388654728556,1.1086588058245748,1.2086951673330872,1.3145783817139784,1.477409304726291,1.5330009758464378,2020-08-23,2020-08-29,York
159,165,1.2100711926277699,0.15009085921163237,0.9339073996190035,0.9742211611756146,1.1057417416748703,1.203871388580522,1.3076445338227265,1.4670709818714274,1.521461069109443,2020-08-24,2020-08-30,York
160,166,1.2256795245666963,0.14863547479250958,0.9517881100908815,0.9918634727679199,1.12242377607615,1.2196765556831128,1.3223935546598746,1.479973786720655,1.5336789394127,2020-08-25,2020-08-31,York
161,167,1.2843114573186076,0.14929817432492157,1.0084607293151102,1.0489929452019893,1.180709174613657,1.2785309262391924,1.3816142438195147,1.5393492453959994,1.5930068268194322,2020-08-26,2020-09-01,York
162,168,1.05659733095195,0.13207466636899376,0.8137086936320278,0.8491361252967901,0.9647719168081819,1.051099344432797,1.1424314609532358,1.2828141661641315,1.3307243646624871,2020-08-27,2020-09-02,York
163,169,1.0619184832989277,0.1317147772313573,0.8195662663379554,0.8549442910269867,0.9703624054464134,1.0564777401833867,1.1475456225312473,1.2874530039655308,1.3351839468209377,2020-08-28,2020-09-03,York
164,170,1.2238970749548355,0.14132346113711397,0.9626726886105113,1.0010807001153903,1.1258454468260453,1.2184618512552947,1.3160254899101422,1.4652547523989066,1.5160041574216232,2020-08-29,2020-09-04,York
165,171,1.368592217175549,0.14672848711153558,1.0961862621056606,1.1365136732976,1.2669768875491627,1.363352155500361,1.464496768121825,1.6185461325972104,1.6707726654527926,2020-08-30,2020-09-05,York
166,172,1.3642821010725439,0.14146946367975596,1.1011517319149324,1.140218858560538,1.2663861011429436,1.3593953291381649,1.4568522543969933,1.6050154771775087,1.655179802485924,2020-08-31,2020-09-06,York
167,173,1.311016994322483,0.13380511167530643,1.0619279745167909,1.0989599401970997,1.2184587570212633,1.3064676726414095,1.3986171154824745,1.5385930186560395,1.5859560168217524,2020-09-01,2020-09-07,York
168,174,1.4162571569179259,0.13503482158725666,1.1639911415557245,1.2017014076140453,1.3229906747163314,1.4119677882638682,1.5048486878150336,1.6454450055623497,1.6928964901973937,2020-09-02,2020-09-08,York
169,175,1.4331434943110493,0.13082750332932305,1.1882183828941066,1.2249518152854162,1.3428670547421637,1.4291645120488312,1.5190831924704342,1.654908414460593,1.7006784447339447,2020-09-03,2020-09-09,York
170,176,1.3415955810139444,0.12146235681444356,1.1141140444513715,1.1482520151296136,1.2577959939615948,1.3379318051283473,1.4214019610006652,1.5474371363363697,1.5898958901772553,2020-09-04,2020-09-10,York
171,177,1.2159514976996355,0.1119374085377736,1.0064751943079642,1.037872530602643,1.1386963178293223,1.2125183367966252,1.2894648460692142,1.4057417899082714,1.4449360749877425,2020-09-05,2020-09-11,York
172,178,1.1404103708135576,0.10634381541507616,0.9415257202162928,0.9713067722067527,1.0669955718716704,1.1371065422549083,1.2102243175712255,1.3207841241889238,1.3580683364194008,2020-09-06,2020-09-12,York
173,179,1.1749252152003442,0.10681138320003129,0.974921789244018,1.0049271019003148,1.1012273189372737,1.1716900965696824,1.2450971103594266,1.355959072482475,1.393311627225699,2020-09-07,2020-09-13,York
174,180,1.37022773409091,0.11379121968648243,1.1562818055102448,1.188582107682007,1.2918570469810577,1.3670790758555456,1.4451665431893286,1.5626140917129276,1.6020656641281459,2020-09-08,2020-09-14,York
175,181,1.441603604057642,0.11291510876184498,1.2287861351903295,1.2610370237350859,1.3639224271668002,1.4386566136094199,1.516072652647782,1.632222944917218,1.6711672751575446,2020-09-09,2020-09-15,York
176,182,1.460837479530939,0.10888439694368791,1.255215681999326,1.2864697712478035,1.385996411235951,1.458133117365279,1.5327308363846737,1.6444302681196992,1.68182686298947,2020-09-10,2020-09-16,York
177,183,1.515633843575047,0.10611559429184811,1.314774924547207,1.3454139551606767,1.442774449425232,1.5131580383723537,1.5857946079515952,1.6942991335207793,1.7305616862439994,2020-09-11,2020-09-17,York
178,184,1.5106128340126133,0.1009320655167645,1.3192523989228289,1.348515769759608,1.4413656418475689,1.5083654939093432,1.5774103981805863,1.6803759482572846,1.714743995907986,2020-09-12,2020-09-18,York
179,185,1.4076979204010707,0.09282085211523229,1.231636895401606,1.2585790985573786,1.3440290992666197,1.40565830496255,1.4691435298177944,1.5637742047336296,1.5953492738922055,2020-09-13,2020-09-19,York
180,186,1.3195757169523452,0.08644827952798662,1.1555664118021547,1.1806727142040379,1.2602841373123836,1.3176883928019711,1.3768100819598879,1.464916689780134,1.4943099470030108,2020-09-14,2020-09-20,York
181,187,1.1810292901093102,0.07944462723693112,1.0304424009153739,1.0534624297993715,1.1265182142771897,1.1792484272377342,1.2335992065743187,1.314670971081343,1.34173609648692,2020-09-15,2020-09-21,York
182,188,1.0359588413163827,0.07325335217249727,0.8973521204565497,0.9184836314420304,0.9856544151717892,1.0342327557663986,1.0843818371122957,1.1593220317739932,1.1843741430629866,2020-09-16,2020-09-22,York
183,189,1.0096079746053652,0.0722995287563728,0.8728692451832938,0.8937012090300717,0.9599478756858487,1.0078826744575273,1.0573875049710415,1.1314000455337478,1.1561508058702756,2020-09-17,2020-09-23,York
184,190,1.043014595289839,0.07375226932059877,0.9034638456882734,0.9247392800968234,0.992367553550401,1.0412767536405851,1.0917673925521498,1.1672179931828564,1.19244073049165,2020-09-18,2020-09-24,York
185,191,1.1030033744753531,0.07575458277762076,0.9595147269126743,0.9814254026682117,1.0510065888506395,1.1012695780500377,1.1531103122493895,1.2304956213303044,1.2563444557995058,2020-09-19,2020-09-25,York
186,192,1.2890266658378404,0.0812010474080401,1.1347743823527954,1.1584334684935984,1.2333678512802129,1.2873220056467622,1.3428273582822028,1.4254347269821237,1.4529659061433817,2020-09-20,2020-09-26,York
187,193,1.2797670406461703,0.07876421656967271,1.1300334473545328,1.1530253253349996,1.225797502058497,1.2781515363811076,1.3319756317886724,1.4120194897255924,1.4386809714203042,2020-09-21,2020-09-27,York
188,194,1.303562909568519,0.07721640265712895,1.1565991922238832,1.1792062152041793,1.2506836854692087,1.302038592005905,1.3547805714564907,1.4331192782902429,1.4591888133696778,2020-09-22,2020-09-28,York
189,195,1.3033235908795824,0.07499784505829646,1.1604597895963915,1.182464894217121,1.2519848862709053,1.3018853264867152,1.353094527073589,1.4290884166860198,1.4543605877206451,2020-09-23,2020-09-29,York
190,196,1.2944361385525585,0.07258837417507061,1.1560593320470711,1.177397442134648,1.2447646423214918,1.2930795403937159,1.3426288801576307,1.4161023847055878,1.4405220738588123,2020-09-24,2020-09-30,York
191,197,1.2317535307801488,0.0688571156587448,1.100478032542302,1.1207238390435852,1.184637325397633,1.2304706920635182,1.277471382084187,1.3471591678320272,1.3703190074803206,2020-09-25,2020-10-01,York
192,198,1.1456607231235796,0.06496445955173501,1.0218569310440795,1.0409386012549569,1.1011993575594554,1.1444330251946015,1.1887838435033886,1.2545706992034809,1.2764411375084086,2020-09-26,2020-10-02,York
193,199,1.091484516665792,0.06260093034980953,0.9722241972734038,0.9905963817733157,1.0486339305445564,1.0902879470429152,1.1330307911204998,1.1964543242084043,1.2175445595824392,2020-09-27,2020-10-03,York
194,200,1.1301304144361066,0.0632751555446212,1.0095022250921932,1.028104707688486,1.0868327942473448,1.1289497245357594,1.1721410278221398,1.2361836225632112,1.2574681010568316,2020-09-28,2020-10-04,York
195,201,1.1523297960864314,0.06324231366574896,1.031696610782674,1.0503157357514936,1.109066408068143,1.1511730451943687,1.194332268272529,1.2582896959215522,1.2795364508750782,2020-09-29,2020-10-05,York
196,202,1.2387187555430523,0.0646605927042649,1.1152128597191509,1.1343147076629199,1.1945143520857966,1.237593852235707,1.2816969502868372,1.346960000626627,1.3686171638118876,2020-09-30,2020-10-06,York
197,203,1.317345440547238,0.06521831756046861,1.1926049778960794,1.211937582903028,1.2727894454588844,1.3162693343922331,1.3607284110064262,1.4264240364982284,1.4482011362142149,2020-10-01,2020-10-07,York
198,204,1.2933390583846116,0.06266248212872931,1.173423210448343,1.1920230996951426,1.2505403979296714,1.2923271968880292,1.335034722302695,1.3981066066253176,1.4190050610967373,2020-10-02,2020-10-08,York
199,205,1.3603768382526544,0.06241837013764945,1.240773857209713,1.2593615482811429,1.3177721486265863,1.3594223070300877,1.4019410192103603,1.4646481527544994,1.4854041971536205,2020-10-03,2020-10-09,York
200,206,1.341096682369095,0.059915781070434417,1.2262194789273413,1.244089112892266,1.3002124999595515,1.3402045080915042,1.381008327218447,1.4411475673682876,1.4610439107366342,2020-10-04,2020-10-10,York
201,207,1.2221841722831772,0.055325677919507724,1.1161390956727415,1.1326274453310297,1.1844265178714188,1.2213494484799983,1.259031915648048,1.3145882449522353,1.3329727925550874,2020-10-05,2020-10-11,York
202,208,1.1493062104292264,0.05251314111965694,1.04867343429536,1.0643152198415609,1.1134642159931316,1.14850651389745,1.1842764769433767,1.2370250649412815,1.2544834760706973,2020-10-06,2020-10-12,York
203,209,1.142048931058596,0.05169812599522539,1.042956937287534,1.0583641913898276,1.1067669417822388,1.1412689377901764,1.176480669642772,1.2283943238483066,1.2455734474321198,2020-10-07,2020-10-13,York
204,210,1.2144463579783547,0.052702482929943256,1.1133343838513547,1.12907807281948,1.178495773230274,1.213684078798602,1.2495659984504432,1.3024148690805633,1.319890198710374,2020-10-08,2020-10-14,York
205,211,1.2043929427615547,0.05149612364627094,1.1055637596057628,1.1209594669387752,1.1692708981319604,1.2036590839085854,1.2387150224659944,1.290329698659996,1.307392488901266,2020-10-09,2020-10-15,York
206,212,1.2019397965041325,0.0504322735510592,1.1051136277835607,1.1202064219804537,1.1675502217800664,1.2012345064114707,1.23556054731205,1.2860789988107983,1.3027739814799701,2020-10-10,2020-10-16,York
207,213,1.1452532360786245,0.0483095920190521,1.0525128296194217,1.0669663100396958,1.112309261294753,1.1445740353680165,1.1774568268365366,1.2258569961638401,1.2418533973669064,2020-10-11,2020-10-17,York
208,214,1.241279406121501,0.04961150290552868,1.145934140632479,1.1608184896794775,1.2074664585091686,1.2406185105762861,1.274371920730804,1.3239947133949834,1.3403804106808987,2020-10-12,2020-10-18,York
209,215,1.2349072440239262,0.04843704719042374,1.1417844426790957,1.1563300178636022,1.2019009538078305,1.234274016025647,1.2672232602816087,1.3156444831650174,1.3316285579114089,2020-10-13,2020-10-19,York
210,216,1.1569587887828658,0.04580443707788376,1.0689134713991395,1.0826621451001244,1.1257435372629865,1.156354373283571,1.1875151749412232,1.2333171630331872,1.2484388815786207,2020-10-14,2020-10-20,York
211,217,1.0521572842378908,0.0430259109685509,0.9695066943423725,0.9824002626869952,1.0228259436768583,1.051570855611214,1.0808493682733527,1.1239146821599193,1.138140429234137,2020-10-15,2020-10-21,York
212,218,1.121125259825099,0.04424728458884024,1.0360678525137295,1.0493511889271219,1.0909721313466407,1.120543213243342,1.1506439068575396,1.194884758247599,1.2094903247612083,2020-10-16,2020-10-22,York
213,219,1.0928450227654574,0.043300096326554585,1.0096148425760032,1.0226113061384756,1.0633362224250618,1.092273205236113,1.1217304923975326,1.1650292745718918,1.1793247303596341,2020-10-17,2020-10-23,York
214,220,1.1626806109078407,0.044262494395565136,1.0775345722569336,1.0908457691258453,1.1325277636621298,1.1621189777177021,1.192221227514356,1.236431246721297,1.2510183062220426,2020-10-18,2020-10-24,York
215,221,1.1263252175227847,0.04294074635044615,1.0437240534118368,1.0566368626741438,1.0970723729121212,1.1257795643480424,1.1549832512060143,1.1978748568122812,1.2120272266848184,2020-10-19,2020-10-25,York
216,222,1.1360086920871757,0.042573725684704015,1.0540870492660213,1.0668998825059226,1.107010630915594,1.1354768970991624,1.1644270483275567,1.2069315138121626,1.2209524283468967,2020-10-20,2020-10-26,York
217,223,1.1472807043351063,0.04226062790609215,1.0659355333562857,1.0786643434253258,1.1185005761137568,1.1467618493326988,1.1754952327505936,1.2176669372138138,1.2315744349637348,2020-10-21,2020-10-27,York
218,224,1.1400693805391597,0.04154643784090503,1.0600832310793675,1.072603086415587,1.1117784486163744,1.1395647414880925,1.1678102089795226,1.2092570541871366,1.2229233040005574,2020-10-22,2020-10-28,York
219,225,1.1056324095128294,0.04037198739993107,1.027910159072348,1.0400749910259224,1.078140708769285,1.1051410561757744,1.1325884895046192,1.1728658885328676,1.1861469334167236,2020-10-23,2020-10-29,York
220,226,1.0551079858357495,0.03905129857301631,0.9799468794738105,0.9917064547073777,1.0285122722039364,1.0546262404967433,1.0811785527787778,1.1201528038656285,1.1330067638547638,2020-10-24,2020-10-30,York
221,227,0.9998281809611673,0.037844054758693124,0.9270210969915845,0.9384051751364784,0.974049180767205,0.9993507486533866,1.0250867368388155,1.0628797619891897,1.0753484242551101,2020-10-25,2020-10-31,York
222,228,0.9738841953438896,0.03740179719666864,0.9019478564449172,0.9131910898785843,0.9484028857862307,0.9734054347592943,0.9988436131646258,1.0362104072720324,1.0485412404631822,2020-10-26,2020-11-01,York
223,229,0.9316688313835535,0.03674143209804478,0.8610389855247889,0.8720694386123705,0.906630898525748,0.9311858957073085,0.9561803222806345,0.9929155730133847,1.0050431069337356,2020-10-27,2020-11-02,York
224,230,0.9218029755021588,0.03684265667497421,0.8509973623626941,0.8620508263710972,0.8966926936704988,0.9213121790891429,0.9463782470190041,0.9832292877315008,0.9953976878832681,2020-10-28,2020-11-03,York
225,231,0.9256594304086653,0.03726564547169679,0.8540512986924536,0.8652275918198977,0.9002589993797957,0.9251593923354102,0.9505147772180447,0.9877969566695627,1.0001091790614272,2020-10-29,2020-11-04,York
226,232,0.9778342137511681,0.03862212935744913,0.9035912921473197,0.9151854710860828,0.9515142467455018,0.9773257666563678,1.003599929190854,1.042217327686784,1.0549665413078824,2020-10-30,2020-11-05,York
227,233,0.9986775176057974,0.03914125791187122,0.923425233143336,0.935179740446584,0.97200582794874,0.9981662085638349,1.0247918356099401,1.0639194282481779,1.0768354727914433,2020-10-31,2020-11-06,York
228,234,1.0161469975795363,0.039463879291867086,0.940260944614409,0.9521176333820988,0.9892578860549854,1.0156361599104298,1.0424792509231315,1.0819188871021328,1.0949360435681712,2020-11-01,2020-11-07,York
229,235,1.0517857591997646,0.04006984618968919,0.9747060170742096,0.9867559291099574,1.0244888703504198,1.0512769564665005,1.0785280073822083,1.1185511727047506,1.1317569322792114,2020-11-02,2020-11-08,York
230,236,1.167344435804973,0.04198646106868529,1.0864920302289938,1.0991519906974492,1.1387573130586444,1.1668410917328382,1.1953828662709771,1.2372538428146163,1.251057257491119,2020-11-03,2020-11-09,York
231,237,1.2725047224706585,0.04311717765406313,1.1893887654329922,1.2024235198278832,1.2431632835992712,1.272017765673801,1.3013153309048198,1.344246986965386,1.3583879747024594,2020-11-04,2020-11-10,York
232,238,1.2837784348108774,0.042119404180117774,1.202542476882294,1.2152926558465913,1.255123837650772,1.2833178332634494,1.3119309304779663,1.3538353744607041,1.3676319177697638,2020-11-05,2020-11-11,York
233,239,1.1832726916227285,0.039268283470482494,1.1075499030897678,1.1194314215375458,1.1565551930142282,1.182838332064707,1.2095166953948073,1.2485956083783014,1.2614638753739595,2020-11-06,2020-11-12,York
234,240,1.2157535650621853,0.03905563139437679,1.140401118636701,1.152233921554243,1.1891879499811804,1.2153353747671878,1.2418633106546713,1.2806996996506086,1.2934825214798795,2020-11-07,2020-11-13,York
235,241,1.2477862140299918,0.03880430537942898,1.172880528689957,1.1846521973784863,1.2213984745529964,1.2473839849270636,1.273735482651622,1.31229227599514,1.324977706281748,2020-11-08,2020-11-14,York
236,242,1.2129155746226938,0.03736029246025323,1.14078672558533,1.1521245146836658,1.1875117219608649,1.212532004933574,1.2379012969171639,1.275015030549134,1.2872241924626202,2020-11-09,2020-11-15,York
237,243,1.1623098483165188,0.03581852782976052,1.093158075685069,1.1040277854746385,1.137954257123092,1.161941933022188,1.186264374049703,1.2218469083876249,1.2335524281576498,2020-11-10,2020-11-16,York
238,244,1.0772971551630035,0.03396538350822986,1.0117462384987064,1.022044468692116,1.0541974441499573,1.0769402188896255,1.1000077693840276,1.1337673885642472,1.1448764857759222,2020-11-11,2020-11-17,York
239,245,1.0834728836393044,0.033842007228449225,1.0181505594433058,1.0284151278804952,1.060458808520913,1.0831205551119805,1.1061028847097485,1.13973246871022,1.1507974371384098,2020-11-12,2020-11-18,York
240,246,1.1115088685251517,0.03407549067395966,1.0457170177986312,1.0560598267883121,1.0883394410821245,1.1111606708616095,1.134298724662731,1.1681456485469621,1.1792794743807982,2020-11-13,2020-11-19,York
241,247,1.077736472119889,0.03322803890861422,1.013586401124038,1.0236698018307495,1.05514225580753,1.0773950032535857,1.0999584523028645,1.1329679281346796,1.1438270592356112,2020-11-14,2020-11-20,York
242,248,1.025642628144719,0.03217727105132808,0.9635378552838949,0.9732958205410357,1.0037598752162233,1.0253061508530616,1.0471585865645363,1.079137194895753,1.0896595499440724,2020-11-15,2020-11-21,York
243,249,1.061605460323891,0.03268412884098815,0.9985040895172129,1.0084229755255463,1.0393813385424233,1.0612700588043331,1.083463959983638,1.1159320344826846,1.1266128674981915,2020-11-16,2020-11-22,York
244,250,1.0613666504862682,0.03253828235152605,0.9985427916649211,1.0084190174376968,1.0392424387096046,1.0610341606624567,1.083128414120149,1.115448440751999,1.1260799991380652,2020-11-17,2020-11-23,York
245,251,1.0648696081509164,0.032402950288107996,1.0022999724548542,1.0121379061967009,1.0428387008752604,1.0645409627313676,1.0865422579624728,1.118722353580271,1.1293068868331935,2020-11-18,2020-11-24,York
246,252,1.0572500980555957,0.03209688343310756,0.9952693160403862,1.0050151736400326,1.035427679424084,1.0569253077837133,1.078718461696615,1.1105929156148369,1.1210766149264555,2020-11-19,2020-11-25,York
247,253,1.0200434951415722,0.03135998576173186,0.9594972596924223,0.9690148150169893,0.9987199851476992,1.0197221383860164,1.0410166932274723,1.0721683564650253,1.0824159527399317,2020-11-20,2020-11-26,York
248,254,1.0772930250920942,0.03217592505827921,1.0151444714632503,1.0249202918081881,1.0554196222583028,1.0769727051224958,1.0988172457831902,1.1307584026893076,1.1412619101944457,2020-11-21,2020-11-27,York
